日期,000300.SH,H11001,H11025,AUCI.SHF,.GSPC.NYSE,HSI.HK
2019-07-11,3785.221,195.2173,1531.9527,1613.64,2999.91,28431.8
2019-07-12,3808.7311,195.2405,1532.0574,1601.75,3013.77,28471.62
2019-07-15,3824.1878,195.2981,1532.3587,1607.31,3014.3,28554.88
2019-07-16,3806.8449,195.3,1532.4617,1607.31,3004.04,28619.62
2019-07-17,3804.6384,195.3085,1532.5679,1597.45,2984.42,28593.17
2019-07-18,3768.4019,195.3611,1532.6725,1614.14,2995.11,28461.66
2019-07-19,3807.9551,195.3811,1532.7796,1635.39,2976.61,28765.4
2019-07-22,3781.6832,195.4503,1533.0881,1621.98,2985.03,28371.26
2019-07-23,3789.9135,195.5499,1533.1939,1612.12,3005.47,28466.48
2019-07-24,3819.8325,195.5404,1533.2984,1616.93,3019.56,28524.04
2019-07-25,3851.0665,195.554,1533.4028,1620.21,3003.67,28594.3
2019-07-26,3858.5688,195.5941,1533.5106,1614.14,3025.86,28397.74
2019-07-29,3854.2704,195.6149,1533.8153,1616.67,3020.97,28106.41
2019-07-30,3870.3176,195.5923,1533.9196,1623.0,3013.18,28146.5
2019-07-31,3835.3589,195.7071,1534.0238,1630.08,2980.38,27777.75
2019-08-01,3803.4694,195.8108,1534.1277,1601.5,2953.56,27565.7
2019-08-02,3747.4379,196.0668,1534.2336,1640.19,2932.05,26918.58
2019-08-05,3675.6884,196.3659,1534.534,1689.51,2844.74,26151.32
2019-08-06,3636.3289,196.5239,1534.6383,1697.35,2881.77,25976.24
2019-08-07,3621.431,196.585,1534.7412,1728.97,2883.98,25997.03
2019-08-08,3669.2936,196.6482,1534.8438,1741.87,2938.09,26120.77
2019-08-09,3633.5296,196.7892,1534.9482,1749.71,2918.65,25939.3
2019-08-12,3699.1047,196.8572,1535.2472,1741.36,2882.7,25824.72
2019-08-13,3665.7515,196.9731,1535.3501,1782.08,2926.32,25281.3
2019-08-14,3682.4015,197.0811,1535.4524,1734.79,2840.6,25302.28
2019-08-15,3694.0006,197.1724,1535.5557,1757.3,2847.6,25495.46
2019-08-16,3710.5386,197.186,1535.6615,1759.07,2888.68,25734.22
2019-08-19,3791.0946,197.2404,1535.966,1752.24,2923.65,26291.84
2019-08-20,3787.7324,197.2455,1536.0725,1743.89,2900.51,26231.54
2019-08-21,3781.7579,197.1987,1536.178,1746.93,2924.43,26270.04
2019-08-22,3793.5061,197.1369,1536.2876,1752.49,2922.95,26048.72
2019-08-23,3820.8638,197.1233,1536.3929,1751.48,2847.11,26179.33
2019-08-26,3765.9105,197.2408,1536.6962,1812.18,2878.38,25680.33
2019-08-27,3816.9459,197.2313,1536.8001,1814.46,2869.16,25664.07
2019-08-28,3802.5844,197.2136,1536.903,1815.22,2887.94,25615.48
2019-08-29,3790.1867,197.2581,1537.0057,1835.2,2924.58,25703.5
2019-08-30,3799.5863,197.1586,1537.1119,1804.34,2926.46,25724.73
2019-09-02,3848.3198,197.1438,1537.4143,1799.79,,25626.55
2019-09-03,3853.6106,197.0881,1537.5197,1808.13,2906.27,25527.85
2019-09-04,3886.0012,197.1252,1537.6225,1815.97,2937.78,26523.23
2019-09-05,3925.323,197.3431,1537.7255,1825.59,2976.0,26515.53
2019-09-06,3948.5075,197.4999,1537.8341,1766.4,2978.71,26690.76
2019-09-09,3972.9484,197.5803,1538.1383,1773.48,2978.43,26681.4
2019-09-10,3959.265,197.5527,1538.2433,1744.4,2979.39,26683.68
2019-09-11,3930.0999,197.5141,1538.3497,1749.96,3000.93,27159.06
2019-09-12,3972.3799,197.4383,1538.4571,1750.97,3009.57,27087.63
2019-09-16,3957.7154,197.4451,1538.8595,1751.48,2997.96,27124.55
2019-09-17,3891.2208,197.4633,1538.9635,1744.9,3005.7,26790.24
2019-09-18,3910.0837,197.3968,1539.0683,1752.74,3006.73,26754.12
2019-09-19,3924.3823,197.3778,1539.1749,1750.22,3006.79,26468.95
2019-09-20,3935.6511,197.3521,1539.282,1753.76,2992.07,26435.67
2019-09-23,3890.6616,197.3979,1539.5886,1771.97,2991.78,26222.4
2019-09-24,3901.0758,197.3844,1539.6965,1780.82,2966.6,26281.0
2019-09-25,3870.9837,197.3602,1539.8051,1789.92,2984.87,25945.35
2019-09-26,3841.1388,197.3282,1539.9136,1768.17,2977.62,26041.93
2019-09-27,3852.6534,197.2697,1540.0237,1751.99,2961.79,25954.81
2019-09-30,3814.5282,197.3456,1540.3365,1745.41,2976.74,26092.27
2019-10-08,3837.6791,197.5528,1541.1456,1742.63,2893.06,25893.4
2019-10-09,3843.2392,197.6288,1541.2503,1767.92,2919.4,25682.81
2019-10-10,3874.6391,197.6033,1541.3546,1763.37,2938.13,25707.93
2019-10-11,3911.7253,197.5421,1541.4647,1758.46,2970.27,26308.44
2019-10-14,3953.2411,197.4822,1541.771,1737.97,2966.15,26521.85
2019-10-15,3936.2498,197.4591,1541.8775,1746.83,2995.68,26503.93
2019-10-16,3922.6854,197.4618,1541.9826,1744.14,2989.69,26664.28
2019-10-17,3925.2216,197.4977,1542.0858,1756.79,2997.95,26848.49
2019-10-18,3869.3777,197.4779,1542.1932,1753.5,2986.2,26719.58
2019-10-21,3880.8398,197.437,1542.4966,1752.74,3006.72,26725.68
2019-10-22,3895.8809,197.3392,1542.6031,1746.67,2995.99,26786.2
2019-10-23,3871.0848,197.3391,1542.7058,1753.5,3004.52,26566.73
2019-10-24,3870.6678,197.3338,1542.8098,1750.22,3010.29,26797.95
2019-10-25,3896.7923,197.3279,1542.9173,1767.92,3022.55,26667.39
2019-10-28,3926.585,197.2033,1543.2235,1768.43,3039.42,26891.26
2019-10-29,3910.226,197.0798,1543.3266,1748.95,3036.89,26786.76
2019-10-30,3891.2255,196.9048,1543.4285,1747.94,3046.77,26667.71
2019-10-31,3886.7519,196.8455,1543.531,1751.23,3037.56,26906.72
2019-11-01,3952.3872,196.8947,1543.6363,1766.65,3066.91,27100.76
2019-11-04,3978.1216,196.9383,1543.9426,1765.14,3078.27,27547.3
2019-11-05,4002.8128,197.0318,1544.0462,1753.0,3074.62,27683.4
2019-11-06,3984.8816,197.181,1544.15,1728.46,3076.78,27688.64
2019-11-07,3991.8749,197.2681,1544.2532,1737.06,3085.18,27847.23
2019-11-08,3973.0107,197.2482,1544.3592,1702.92,3093.08,27651.14
2019-11-11,3902.9783,197.3623,1544.6583,1700.64,3087.01,26926.55
2019-11-12,3903.6888,197.4731,1544.7623,1682.18,3091.84,27065.28
2019-11-13,3899.9815,197.5258,1544.8666,1700.14,3094.04,26571.46
2019-11-14,3905.857,197.5727,1544.9701,1704.94,3096.63,26323.69
2019-11-15,3877.0892,197.6514,1545.077,1700.64,3120.46,26326.66
2019-11-18,3907.9291,197.926,1545.3841,1700.64,3122.03,26681.09
2019-11-19,3947.0392,198.1245,1545.49,1711.27,3120.18,27093.8
2019-11-20,3907.8641,198.2675,1545.5977,1715.56,3108.46,26889.61
2019-11-21,3889.598,198.4057,1545.7048,1713.79,3103.54,26466.88
2019-11-22,3849.9948,198.4577,1545.8187,1709.24,3110.29,26595.08
2019-11-25,3878.2061,198.4533,1546.1329,1696.6,3133.64,26993.04
2019-11-26,3891.6533,198.4308,1546.2433,1695.58,3140.52,26913.92
2019-11-27,3875.6186,198.4748,1546.3484,1698.62,3153.63,26954.0
2019-11-28,3862.3029,198.528,1546.4556,1693.56,,26893.73
2019-11-29,3828.6706,198.5844,1546.5647,1698.11,3140.98,26346.49
2019-12-02,3836.0589,198.5759,1546.881,1700.64,3113.87,26444.72
2019-12-03,3851.0873,198.5638,1546.9896,1703.93,3093.2,26391.3
2019-12-04,3849.819,198.6329,1547.0976,1735.55,3112.76,26062.56
2019-12-05,3879.3638,198.6892,1547.2054,1727.71,3117.43,26217.04
2019-12-06,3902.3853,198.6872,1547.315,1715.31,3145.91,26498.37
2019-12-09,3895.4468,198.7329,1547.6296,1701.91,3135.96,26494.73
2019-12-10,3900.3843,198.7723,1547.7393,1703.48,3132.52,26436.62
2019-12-11,3902.7492,198.823,1547.8513,1704.49,3141.63,26645.43
2019-12-12,3891.0242,198.9188,1547.9591,1714.5,3168.57,26994.14
2019-12-13,3968.2211,198.9216,1548.0738,1692.65,3168.8,27687.76
2019-12-16,3987.5464,198.9521,1548.394,1710.96,3191.45,27508.09
2019-12-17,4041.7996,198.9276,1548.5052,1710.05,3192.52,27843.71
2019-12-18,4032.7826,198.9026,1548.6154,1712.68,3191.14,27884.21
2019-12-19,4027.1495,198.9543,1548.7257,1709.95,3205.37,27800.49
2019-12-20,4017.2527,199.1065,1548.8448,1715.31,3221.22,27871.35
2019-12-23,3967.0962,199.2909,1549.1783,1720.67,3224.01,27906.41
2019-12-24,3992.9581,199.4444,1549.2949,1728.56,3223.38,27864.21
2019-12-25,3990.8671,199.5658,1549.4177,1738.99,,
2019-12-26,4025.9879,199.7127,1549.5331,1740.71,3239.91,
2019-12-27,4022.0278,199.7998,1549.6522,1746.67,3240.02,28225.42
2019-12-30,4081.6334,199.8571,1549.9919,1747.48,3221.29,28319.39
2019-12-31,4096.5821,199.9218,1550.1054,1757.7,3230.78,28189.75
